compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_719f188098d2dcff,cmpcand_d65094fc4afa3f5e,32e5959632a41b3bd817c7437965b45beeabf860bc685f0c12fad9be70bdb454,d6c1194a70f0401d0b259e8ad6ef71f3ff919d5369c80b7bf6918ef1dc92da70,235,0187160f-7aa7-596a-bb72-ae602e1dfc96,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_84d0615000a4bf61,cmpcand_d65094fc4afa3f5e,3a693a081f241669aee8d1b83a03307ec4b9f1ad035a9420def9e8c4b9e7fc1f,ed4250579b122eb717ee1b08cacc78e615b2ea0b91646d7c99c5dbe8e9ed33a6,169,8a0bed64-546e-57fd-94c4-b0197c56b630,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_991bf5a76397e1cb,cmpcand_d65094fc4afa3f5e,4fcae6bd7d4d13e5121ec286444247fd6028af51400daefbfb91935d713033e9,8c45dd0d9bc0f6d0695e5ebdc7484a6115831788bbce686efb64524ab5cdb5ca,525,2772c6e1-69e9-5a24-9abc-33fd1944a2bf,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_95803cc15b697f25,cmpcand_d65094fc4afa3f5e,5b69b0ca6f0af643326efce662d4ec7d07c974eb73031ddf4ca79d1f4fe23d23,ac3ad47b073751a955b7610ec38e286884fe7985a372f3da7371584af1191c6f,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_cf3268d0f4d494f8,cmpcand_d65094fc4afa3f5e,846a8e740a1827d767f4e39182a05f4319319d0af2b6b1bc4b2987f185f57887,841848b587b3bbde2af5234aad37328e1b53ca898ad816034c3a7276c23357a8,81,47068472-28d1-594c-92b7-9bd7d8eddb2c,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_ccf65d9f7cd7effe,cmpcand_d65094fc4afa3f5e,8ae24cf989f29c2ab8cc4587290d0c3f926b0583098d0dc9a99192658d929188,a234ebcbbc33455b7f4adf342ff2bb012fe74cc4e907e5907f4f3f989ce54f8c,157,59015732-a77d-5cb8-9e12-fedf9538b23d,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_8041518e40a56b3e,cmpcand_d65094fc4afa3f5e,a9c8e79d7cddb8dbbd27f3706078b775c1ab583ccf9d6be4230376d8e000f4e1,bdd8e63ab84b11ffead66bcd0dab494ce18ebe66f0f6fafcfdc00029e8875432,183,b4f1aadb-7863-540b-9820-81c380e2afa7,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_795ca037356c3f77,cmpcand_d65094fc4afa3f5e,b249eabbb06041bb178ea720fb2c3ecbfcc1a26355ce7df9ce7b6812118d6748,920480bb6ac53f7ae92f8793646e98a663c9602e0919235c559b41c23035e873,60,42ac1560-b9da-5db9-ae25-b8b1c210ee67,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_7c800af6feb56f55,cmpcand_d65094fc4afa3f5e,b9651b65513fd7bdd52cf9f0b63fc40df94d57379dc09fbaf6ddb78f9a95eb4e,78bba7bf7c8ccb599a5cba096afe60f9dfb4d4dd89408b9aee83bceaa39b4f32,11,0ab2659c-3ebf-550f-851f-291b95753a80,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_03fdb9d3e7d622f9,cmpcand_d65094fc4afa3f5e,bfed9cbb57012e77b6e87f1687128c4c6fbc4538a38febdd1c2446defa7e9c81,fc2c7ce96c66a7403f83872007f839b7a2c3610056f19cfa288fbdc018c5a5f6,517,49918304-230f-5233-bd85-90bf15b3ba90,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_e717b9e04e7c3c7c,cmpcand_d65094fc4afa3f5e,c2f725ad8595f26b5e3c0d6b0580e95a2b9053b1599bf334750c69d4efebbaa9,6db9af1261c9231908e5793c3c4b02503065e804680a7acdedfe5f7d9575cc0b,354,e104fc82-a836-50c5-9dbb-5546e38ee23e,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_21648f3d0a7280dc,cmpcand_d65094fc4afa3f5e,c81ebf95f67a42e3c37d51b8d9ba24c18657e4c6336de437c6b98ef9bf8cb446,dff3dd4b90a3b415bdcd82786eaef498515e2c54b9eed8fd5722163dff58ce6b,456,65a5ff2b-a821-5ce0-bb10-b6b87d46b0bc,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_957a53e8ca7fd678,cmpcand_d65094fc4afa3f5e,d40b8ff5283468ec75fb149f5ad8e585cf081e127d764a9992d3b637cf25948d,2b98d0438f01510388099181c178139ad6b8b8bf38b220347ab78a0cf66fed9e,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_91d52661b09c110a,cmpcand_d65094fc4afa3f5e,f334e351d010117dcc68f59bc97e0e756db5e5b42b528edad7d49a33856126a7,4b89e9f5eca9b4edb65cfbd34a90ec3d367440dfa6ce9dee58d9ab6c1fb1c906,467,493a8c4b-3b61-511b-9d08-555347344dec,C00001232,112-80-1,Oleic acid,Oleic acid,oleic_acid,112-80-1,112801,C18H34O2,c18h34o2,ready,,,,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCC(=O)O,matched,0.9700
cmpcandm_65c9d721033eab5a,cmpcand_a321e9e4c12f6657,0f0757ecf514c6517ec4c552afcc68c4a05937b484a73d3cb5c74159bd21fa33,89eedbb528abd0358847c03364c642fd28d99ae27937889fcfd08b0b3cbb280e,172,e0f458e4-5fb7-501d-b992-b06f066c5d03,C00053429,1128-23-0,"L-Gulono-1,4-lactone","L-Gulono-1,4-lactone",lgulono14lactone,1128-23-0,1128230,C6H10O6,c6h10o6,ready,,,,SXZYCXMUPBBULW-SKNVOMKLSA-N,O=C1O[C@H]([C@@H](O)CO)[C@H](O)[C@@H]1O,matched,0.9700
cmpcandm_09a9b2a547e49062,cmpcand_8fdc82c6565bd63e,10fe252f56de91276b1fea6e0d7d7d70dad22f0fbec6bd2c566c0c1485e42853,059c3e341aacf8f04ba48e2bd749e3d4d0de1467f2cde9ec4586bdb17131d4a1,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_93dd95ae82c3345d,cmpcand_8fdc82c6565bd63e,46b2480d206c57dc32a5d67e7296fed2010ce984d9f07ef4e41fe9faf45fbf63,1d52cf4e9119a9b9f5670a51cd93bbf403de4ab4a84d2948dacf5bfc886886da,89,7f57093a-346a-5265-aed1-fa50040d7337,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_02c59d1d3643043b,cmpcand_8fdc82c6565bd63e,667097e73ff983dd531a5b2453f45c71665f49725f848ce8c02a2bf51b0a46fc,7bc07e2fba51ff8a25409cd0479a30dfa26ccddaeee32fe7eb2d2599388e9369,41,d49b4a6d-6192-5ec2-9232-c44907129f7e,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_e51759afc94fc1e9,cmpcand_8fdc82c6565bd63e,ab8bd78cfe828fdf58c35803bf4293da94567d4a5289d98a36318b16e7270c9e,9adfa5752036f64ac696cb2a71a6b36cbed595bde17e330a31865075fcb931a5,467,493a8c4b-3b61-511b-9d08-555347344dec,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_255d686008c1a09f,cmpcand_8fdc82c6565bd63e,b5ec7ef0cb1fc20eb76e59f3c7b9a04eeefb35c78f5104039b215b53fdc8f34c,2014f53ced61c54d2b813ca17f8379f090e86ddd7dfb761bed32ec76e7ed730b,517,49918304-230f-5233-bd85-90bf15b3ba90,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_62f8b93c53b380d2,cmpcand_8fdc82c6565bd63e,b77b978d9b6aaf375db3471ebd43eeaa7e0cbfe08ac595fa539376bb8bac8ee6,6594f0af9c4a635ae978b2f15c99be54e0dbe34b8369a10e9f5175a14262d757,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_de92a74a1899cc19,cmpcand_8fdc82c6565bd63e,cba9bf287a95779efa39b07b576248ca4e3f8ba78d6b026a7831c02e60950deb,92f2203ccc9685ac34fc46c08ca310a7ee23cf33f1ce3503b4ee776013ec54cf,239,d95dc1a7-a51a-5e58-a778-0a4890fc7f2f,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_05c4ad06bcf505a3,cmpcand_8fdc82c6565bd63e,f7d25a7641ead676e816e631c804967d746805496b693f38e0a4c7d03f5f2a0f,eeccbdbdea9cd84a362189cfd6bf5a6969aabdfe3891d0a8cbe981456a5ac1bc,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00001211,112-85-6,Behenic acid,Behenic acid,behenic_acid,112-85-6,112856,C22H44O2,c22h44o2,ready,,,,UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_0c793c7cdb11059e,cmpcand_4d8bbc5afb43b5c0,f0da3c7294b880d9f1dc0bd15ba9b8c8446c12dc17c97f0bd5f154a642346102,4f288a8c940d4111add2a08810072c64295d8af296ff9535fc2b59805b997c98,89,7f57093a-346a-5265-aed1-fa50040d7337,C00001217,112-86-7,Erucic acid,Erucic acid,erucic_acid,112-86-7,112867,C22H42O2,c22h42o2,ready,,,,DPUOLQHDNGRHBS-UHFFFAOYSA-N,CCCCCCCC/C=CCCCCCCCCCCCC(=O)O,matched,0.9700
cmpcandm_1b1f9a9530ff5c0e,cmpcand_d01c9ed5b7a1e86e,4bc2229d14a1a8f0dc8af1a180691fe83acb8b09c9fdff9b42a4d5a24182e7a2,5ebf8d4c6cad707b8359ca8dcacc77bca07932dbcb7259badfd7d940d016f05e,365,384a8fa5-2563-55d9-92d8-bf83d7683747,C00059221,112-88-9,1-Octadecene,1-Octadecene,1octadecene,112-88-9,112889,C18H36,c18h36,ready,,,,CCCMONHAUSKTEQ-UHFFFAOYSA-N,C=CCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_66c40920c49a495a,cmpcand_1acc7e361e60a821,0a348e8533e29ed5a1214cb6b3be73c6dd546563419e385816292cf491a72991,a74355f0c55d2148017572eee87cf7e940cdd22f79a809f7bda0e154e1a84b15,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00029422,112-92-5,1-Octadecanol,1-Octadecanol,1octadecanol,112-92-5,112925,C18H38O,c18h38o,ready,,,,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,matched,0.9700
cmpcandm_feb0b3695ebc845b,cmpcand_1acc7e361e60a821,0e1715a9cadb18b94c1d74ef566de55a0a390b618d7c3ec50693a6736867ed2a,e2e0d2497eda680f1f4b50e20eda7c92f177f41523ba35bd57fb74162f5ab882,91,f3c4a5dd-8030-5798-b24d-9f1c41a9d151,C00029422,112-92-5,1-Octadecanol,1-Octadecanol,1octadecanol,112-92-5,112925,C18H38O,c18h38o,ready,,,,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,matched,0.9700
cmpcandm_95ea12eda149fe77,cmpcand_1acc7e361e60a821,5e6a03db64f3a6db5be6d992767d2be6ffb4d612bf6f1cc21e9f017603d7e2dc,b31b741e61045135139dccb36a4181bbe598e4e553ab6c64d9c878e8164aea61,187,8619da7b-e7a2-581d-87f5-91a04ad2a5ea,C00029422,112-92-5,1-Octadecanol,1-Octadecanol,1octadecanol,112-92-5,112925,C18H38O,c18h38o,ready,,,,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,matched,0.9700
cmpcandm_b31fc84662e69109,cmpcand_1acc7e361e60a821,7408020993f07bef9dfe21f4a25dd5c60dca47783c5ccaceb09763cdcf8bba39,9f5776f717afcf3fde165712a2a5577f9f5f87392734d0c74764e7906c6105f0,467,493a8c4b-3b61-511b-9d08-555347344dec,C00029422,112-92-5,1-Octadecanol,1-Octadecanol,1octadecanol,112-92-5,112925,C18H38O,c18h38o,ready,,,,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,matched,0.9700
cmpcandm_5d127365fa785278,cmpcand_92997830f3c1d404,2e32edf1bac7e9abf97e6d475e53337f65cc7ec3e7a4deba2092686f52f44b8f,7f642a092539532429b070c9049a77c7c1bd41ab54e5f14068694a3a34248be6,467,493a8c4b-3b61-511b-9d08-555347344dec,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_cc21fe986e7d31e2,cmpcand_92997830f3c1d404,32d0719cdda53433edd60efd9776fbab8a8df8c3892b163b34cc33f26cd8f40d,20809f2e94b19e867f4a7905b2732b3cce9d93c4904c1b0ff8eb233d195903a8,310,10e0f3db-b4c4-5905-8698-f70b0bc2a5a6,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_97fd38a0ae62187c,cmpcand_92997830f3c1d404,493f41262774cd44132f0768406e3d84327c021f2dbf5a03fc4e1c8eaabd1d8b,ea83f4a76dc96ed94400e5a04fe19f58ed335e7dac7e3e1328215a60c3e40ec4,61,6ce361f3-5493-50d8-976f-54699df3da9c,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_e6bbf7b527f2ad50,cmpcand_92997830f3c1d404,4f808ba08ff069471587bf81c67b8883f4afd0729a84cd41d6ce1234a58a2a19,5dc762c535b21a0b62d5ee1b5e29ea03c4f8ef9abe605394400df883cd86ab60,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_0c9f5c08bd6801c8,cmpcand_92997830f3c1d404,5a0901a24b29513030f2a49f8422eac4ce7d71dc5ad4c457bce5806d83198f41,5c6bbc875501f429da048a7307e828329837a47434054fad06873d01eef9abd4,477,1748e875-bf72-591b-b49e-8c73cecacafb,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_ec70683a57b3dbae,cmpcand_92997830f3c1d404,687a2ea381a5985b72c9e15d96f22240e7623c3cc070e939b3a08ecef8330ae8,a0ba28b2d11ef6793e7493b43346393c54d04e8de311b3f68b8bc71225fbac7c,365,384a8fa5-2563-55d9-92d8-bf83d7683747,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_e1814aa8ebf6817a,cmpcand_92997830f3c1d404,f18bfc88d411282f703f46f5e06056b819ca145395376567d09912ccf61df54a,2dcc49b5fab1dba8814f43cf9c780584a7e46abd3065fe2d8a82d86fdb3793d2,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00030165,112-95-8,Eicosane,Eicosane,eicosane,112-95-8,112958,C20H42,c20h42,ready,,,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,matched,0.9700
cmpcandm_1ef70aa70348d4c7,cmpcand_bd5281a5fd6eab17,d74f3569df6de4ba405934cbdd092c652d9383853cc640114ec93624eb600651,5276cfcd5fe5b23bf9b6540127f67e780ac03fdfd5bf25386b56c757817414e3,26,af283b6d-64da-5b43-8832-6fe17728a4c7,C00009909,113023-68-0,Garhwalin,Garhwalin,garhwalin,113023-68-0,113023680,C19H12O6,c19h12o6,ready,,,,HEOAJOAZVYRLMA-UHFFFAOYSA-N,COc1cc2occc2c2occ(-c3ccc4c(c3)OCO4)c(=O)c12,matched,0.9700
cmpcandm_3de4efb194e448fc,cmpcand_ecb0647a852d5533,613da74ae4729bf778a2160c544efd552fed8e0cb378701cfbebf8b5938f4573,2767f174787c42f8d7858908ef988348e8c20afda01478c8be12e379792ab4f4,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00059244,113110-02-4,"3-Hydroxy-7,8-dihydro-beta-ionol","3-Hydroxy-7,8-dihydro-beta-ionol",3hydroxy78dihydrobetaionol,113110-02-4,113110024,C13H24O2,c13h24o2,ready,,,,VMGKCCIFXCUSHN-UHFFFAOYSA-N,CC1=C(CCC(C)O)C(C)(C)CCC1O,matched,0.9700
cmpcandm_b0ecd9a5acd1d739,cmpcand_b6151033e2b81194,58cca403e8800e70bb9946e5983ce6eed3f7df7fa5a4b2eb50f3ec4394c72b10,f50432218d4f285cd8e47eac2aebfc833e7a2c170174c923055f69aa7499394c,86,7711a112-0b0f-54fd-b1fb-5648b924022d,C00020147,113122-52-4,3'-Deoxysappanone B,3'-Deoxysappanone B,3deoxysappanone_b,113122-52-4,113122524,C18H18O5,c18h18o5,ready,,,,JBKOVWAHSSJYCD-GOSISDBHSA-N,COc1ccc(C[C@@]2(O)COc3cc(OC)ccc3C2=O)cc1,matched,0.9700
cmpcandm_b69d25737040d84d,cmpcand_7fa19965d4ed13a0,a1e6ae8d19307e7a877c3fa746bd11f1326a83995d261673a978c9d7ebb0739c,31aecf9d037040b31d189dbe9183b4985b6f3bd324c696e9fb83f73c95872f20,86,7711a112-0b0f-54fd-b1fb-5648b924022d,C00055657,113122-54-6,3-deoxysappanone B,3-deoxysappanone B,3deoxysappanone_b,113122-54-6,113122546,C16H14O5,c16h14o5,ready,,,,KCUXSQJYIWEGRG-SNVBAGLBSA-N,O=C1c2ccc(O)cc2OC[C@H]1Cc1ccc(O)c(O)c1,matched,0.9700
cmpcandm_6a80ad14b794fcf3,cmpcand_e4227ad7ee748dd8,3f2b8508cb19894c9368965362110c61a96d414154f4faeeb8bd64354fe995b6,ab2008b1a6542d3d3f531db91353f5b23a14b77811163d8b6a688c3d8261220a,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025357,113145-63-4,(-)-Stepharinosine,(-)-Stepharinosine,stepharinosine,113145-63-4,113145634,C18H21NO4,c18h21no4,ready,,,,KWGMHBQBOOGVPN-WFZFXDGQSA-N,COc1cc2c3c(c1OC)[C@@]1(C=CC(=O)CC1O)CC3NCC2,matched,0.9700
cmpcandm_f5f42687e328f0b4,cmpcand_0cba5518cb9175cc,b16b71f969b68c0d4a2697ae94b176e86a9749099bc4ef638bc5e31110ec88aa,3fa65a8dcb9e68b13097b513ac3172bf621ddfe11a52deeddcc819949ff46808,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025246,113145-64-5,(-)-O-Methylstepharinosine,(-)-O-Methylstepharinosine,omethylstepharinosine,113145-64-5,113145645,C19H23NO4,c19h23no4,ready,,,,YUAGGKXKMLLGQC-UHFFFAOYSA-N,COc1cc2c3c(c1OC)C1(C=CC(=O)CC1OC)CC3NCC2,matched,0.9700
cmpcandm_32388f062b8639f3,cmpcand_2eaa4757e9e7c45e,203955dc48cf713652a481ff555eb7c3d8a79a16ea92e45846ae93ee145d29e2,0ec1dcbb8c1faa3e7bb24d5f7f2f1eb53880b7545a301038b58548dd6b4b1ef2,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025251,113145-65-6,(-)-Sukhodianine beta-N-oxide,(-)-Sukhodianine beta-N-oxide,sukhodianine_betanoxide,113145-65-6,113145656,C20H21NO6,c20h21no6,ready,,,,NKRHOILNOKGLBP-XPQZIERPSA-N,COc1ccc2c(c1OC)C(O)[C@@H]1c3c(cc4c(c3-2)OCO4)CC[N+]1(C)[O-],matched,0.9700
cmpcandm_470c5b71b98779db,cmpcand_ced76d89c8017f67,146621ad7c024af218441f0fb5ce1537935f1755e418a18480af916c6e7b1aa4,1ad4672d048b5ed7e0395208a9c5acc21322dd8601e45c851b0e2a002d9f60b0,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025248,113145-66-7,(-)-Stephadiolamine beta-N-oxide,(-)-Stephadiolamine beta-N-oxide,stephadiolamine_betanoxide,113145-66-7,113145667,C18H17NO5,c18h17no5,ready,,,,PUJJAPBMADETJQ-UHFFFAOYSA-N,C[N+]1([O-])CC(O)c2cc3c(c4c2C1C(O)c1ccccc1-4)OCO3,matched,0.9700
cmpcandm_63dc0a9d356ca8ba,cmpcand_064e8533cb529ff9,60fb9b5ca2f044d0a5ae350a4087fad25ed67fd7a46eb0e77ec3c53b472c2d9c,a2cfc40b9d81a59764d884078deb7893e60335d0496030d6b3dd8ee6b45ac72c,529,ed7000e9-64c8-5ec0-bee7-cd4303ae7e49,C00057775,113202-67-8,Zeanoside B,Zeanoside B,zeanoside_b,113202-67-8,113202678,C16H17NO9,c16h17no9,ready,,,,GRKTWUMXBYWXNZ-JCILWVLBSA-N,O=C(O)c1cc(=O)[nH]c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc12,matched,0.9700
cmpcandm_a5e3883f42ae2b3a,cmpcand_d6fbbf532be582a5,9efb8bdf9623494361e112f35c2632ff5210461c4ec6cfea0b454cd703db568a,1df06ab146c647f7848be9c94922e5031f07a117b03379195f1797a20ef05293,529,ed7000e9-64c8-5ec0-bee7-cd4303ae7e49,C00057776,113202-68-9,Zeanoside A,Zeanoside A,zeanoside_a,113202-68-9,113202689,C16H19NO10,c16h19no10,ready,,,,VNIXZLMYLWKZLU-LGKWPGNQSA-N,O=C(O)C[C@@]1(O)C(=O)Nc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,matched,0.9700
cmpcandm_24a6cf365cec3707,cmpcand_85197d81b538bc13,92ec4f2bb3be850180c1d213b2bd917ec82bce32d1817a720192a073f5d67678,34857889eec58f79c2e9cf1942a740d0121f1dc98c6beaeb05c6af054363c548,92,34b09199-8c78-5a37-8a5b-3cb788f67cfd,C00025259,113216-32-3,(-)-Ushinsunine beta-N-oxide,(-)-Ushinsunine beta-N-oxide,ushinsunine_betanoxide,113216-32-3,113216323,C18H17NO4,c18h17no4,ready,,,,PQQSHMZUVWGXSV-PZEDNMLSSA-N,C[N+]1([O-])CCc2cc3c(c4c2[C@H]1[C@H](O)c1ccccc1-4)OCO3,matched,0.9700
cmpcandm_7fff138a1c90a3cb,cmpcand_85197d81b538bc13,eac3ffd91745ee39bce327118b2469bf2349bcc83001687d2af8acb98a8a4536,9956a52731cb3a9239e6f3c1dabf6dc04ffcefb866afa269093e766e9a8595d8,475,17a85e11-bc48-5804-8ade-253f4ed45c96,C00025259,113216-32-3,(-)-Ushinsunine beta-N-oxide,(-)-Ushinsunine beta-N-oxide,ushinsunine_betanoxide,113216-32-3,113216323,C18H17NO4,c18h17no4,ready,,,,PQQSHMZUVWGXSV-PZEDNMLSSA-N,C[N+]1([O-])CCc2cc3c(c4c2[C@H]1[C@H](O)c1ccccc1-4)OCO3,matched,0.9700
