compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_969399fca48b2b5a,cmpcand_5fdb5b492269a867,827f9fd40915489fffdac55690df0d7042825f7c708686291e9e6bca1ca663bc,fa624963eb6468428add46ea734b982c50cfb82077925839051acf71ee5852d1,138,b0a0c70f-340e-52bf-b3e5-69f51b35041a,C00050471,110-19-0,Isobutyl acetate,Isobutyl acetate,isobutyl_acetate,110-19-0,110190,C6H12O2,c6h12o2,ready,,8038,,GJRQTCIYDGXPES-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_dcf63ea6153a752b,cmpcand_5fdb5b492269a867,f16cb00092384804f5fd197767bc7d3113181ecc22281ef9a68a4253245313ca,3bd77960c693398eab734f60b73696f2c38cf4f88c17d124ea56383e0d8a1f71,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00050471,110-19-0,Isobutyl acetate,Isobutyl acetate,isobutyl_acetate,110-19-0,110190,C6H12O2,c6h12o2,ready,,8038,,GJRQTCIYDGXPES-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_59cd30a99f45ff8c,cmpcand_3c0be8e55a9099dd,6ea9a878bef4f9f78a5fc1bf095702495c120c0290c68dbf30518cfd82315fe4,14d4220b2bf549ccd6bed136fe9c5ab772e1a124fd65e348acd5d8587eecf25e,61,6ce361f3-5493-50d8-976f-54699df3da9c,C00053563,110201-78-0,Nimolicinoic acid,Nimolicinoic acid,nimolicinoic_acid,110201-78-0,110201780,C26H34O6,c26h34o6,ready,,,CHEMBL1088516,IHSCOTJFBCYBRZ-WSGIOKLISA-N,CO[C@@H]1O[C@H](COc2ccc3c(c2)CCCC3)[C@@H](O)[C@H](O)[C@H]1Oc1cccc(C(C)C)c1,conflict,0.9600
cmpcandm_b97d67f5575487dc,cmpcand_0745e9128b599d53,5517dc7a3a0a6f9ac4861c48aaff9173d38aaf5e101e82ff07a4540e41bae0fb,04b30d499da900cba404d255a09a116b6ec15a1ba6a010128a1bbebb19bd16f9,80,2a2bb525-2b32-5550-a721-51d0ea347405,C00054550,110202-92-1,Cyanidin 3-(6-feruloyl-2'-sinapoylsophoroside) 5-glucoside,Cyanidin 3-(6-feruloyl-2'-sinapoylsophoroside) 5-glucoside,cyanidin_36feruloyl2sinapoylsophoroside_5glucoside,110202-92-1,110202921,C54H59O28+,c54h59o28,ready,,131753048,,YDZFANGJNKDDKY-UHFFFAOYSA-O,,matched,0.9900
cmpcandm_f5b52f90235a568e,cmpcand_b5a504c0e0375096,d5a6c5df18d607f09db14cca385e3569d565b7a795a7d419a21af55e055c2340,04b6c3b41400e90d8b8b0df2c314c6f4fe7bfe69386e5c6be71ca91ac4c9f478,80,2a2bb525-2b32-5550-a721-51d0ea347405,C00006854,110202-93-2,"Cyanidin 3-(6'',6'''-disinapylsophoroside)-5-glucoside","Cyanidin 3-(6'',6'''-disinapylsophoroside)-5-glucoside",cyanidin_366disinapylsophoroside5glucoside,110202-93-2,110202932,C55H61O29,c55h61o29,ready,,44256792,,OMKHCRCKDGASQY-QAOIIULJSA-O,,matched,0.9900
cmpcandm_2cfb3b30e08a2269,cmpcand_66c2ae31bfac3faf,3b066c81b44f102d5873b8316054649261593a7203cdee3d7214be82a86b7053,d74620a19ffdd6da4dd6d8302c7d5716c29baf9f528bb9ad6972d61ada9bccce,80,2a2bb525-2b32-5550-a721-51d0ea347405,C00054549,110219-77-7,Cyanidin 3-(6-coumaryl-2'-sinapoylsophoroside) 5-glucoside,Cyanidin 3-(6-coumaryl-2'-sinapoylsophoroside) 5-glucoside,cyanidin_36coumaryl2sinapoylsophoroside_5glucoside,110219-77-7,110219777,C53H57O27+,c53h57o27,ready,,131753047,,ONNRUPQNEBXWOW-UHFFFAOYSA-O,,conflict,0.9900
cmpcandm_f4450d53b07a7602,cmpcand_b47244f46e9d79a0,abf70caf1a88a0f530b92f8db63002a7f9048565942379659c26e615eba47e6f,bb987ca051a35bd9a5dd5430e184bbd654b56ae06691e3593df2959a7086b947,426,7be87475-a2e9-515c-a7dc-e445c191f31c,C00025205,110222-52-1,Rescinnamidine,Rescinnamidine,rescinnamidine,110222-52-1,110222521,C35H44N2O9,c35h44n2o9,ready,,184180,,PYYLUPQQQNZLDO-LAFLMMDJSA-N,,conflict,0.9900
cmpcandm_1eedc21a574538d1,cmpcand_b47244f46e9d79a0,dc76ba7ccc51bc857dbf2b93eaa64273c9fc33652b08d29ea6aa3136ddda5f1f,4c4e0ae2091ec820c2a24e479d6c1e5287836b6930c09094aac2dfe57a1c44a1,429,,C00025205,110222-52-1,Rescinnamidine,Rescinnamidine,rescinnamidine,110222-52-1,110222521,C35H44N2O9,c35h44n2o9,review,unresolved_plant_mapping,184180,,PYYLUPQQQNZLDO-LAFLMMDJSA-N,,conflict,0.9900
cmpcandm_c746901f652aa5de,cmpcand_68c390c434b73500,b9d9f5af1011c45a38e48b5f5a3a12b0d62e08491b22cc674fcb90dd00f08024,a5c1901ef48af2a9524f97dab997496d4dbab40eaccec6aa45093605b60c8c51,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00056449,110241-19-5,Ganoderic acid T-N,Ganoderic acid T-N,ganoderic_acid_tn,110241-19-5,110241195,C30H42O8,c30h42o8,ready,,131751706,,XXHBQOHASACCAP-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_1bbdb04afdabd849,cmpcand_14ae05d2dc73701b,af314b9e3cd5eb9f2c88b8164d7af9c16eabdd708743d15e4d52490fee510c34,9efa86107c1b09f2978ab0ce8183330c4f8787955051505f10da4a6e02fd056b,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023845,110241-21-9,Ganoderic acid O,Ganoderic acid O,ganoderic_acid_o,110241-21-9,110241219,C30H40O8,c30h40o8,ready,,131751880,,QXAZRJVLUHRKJT-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_95e144db68fc8288,cmpcand_e29529a12d41b1d1,1aaca6ae89b107700b2fbf95b1b1030909fdf7e1100659d2e0b318722ad78733,2711ee6baa9cd3fbad06a183fa7b0ba1c6a9ea6c69f6eac38c64b9c4ac30d8a0,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00056450,110241-23-1,Ganoderenic acid E,Ganoderenic acid E,ganoderenic_acid_e,110241-23-1,110241231,C30H40O8,c30h40o8,ready,,131751865,,UFIFFDILGAASQL-GXDHUFHOSA-N,,conflict,0.9900
cmpcandm_842076ec9876527b,cmpcand_969e274860be48dd,d3709ea8146fd04a4b859cf8e97c08203b132a8615004c6ccfd3603466841d41,daba06fb21e28b74110ba84c98e987639b0d6492c27cd3cf86e5da9189aa4f86,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00059165,110241-24-2,Lucidadone H,Lucidadone H,lucidadone_h,110241-24-2,110241242,C24H30O5,c24h30o5,ready,,,CHEMBL114604,HBFPJNMHVFJGAS-WKVVLUJPSA-N,O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)C1/C=C/[C@H](O)C1Cc2ccccc2C1,conflict,0.9600
cmpcandm_604b42455bfa16ee,cmpcand_c7c3c8967082c27d,6efa3ccb2c115d4032b2b35e35b91b78aab08066b2946d9b68372f31352dd628,00cd9ba58862f4d93dcd6f749cb8a6df287b33ef6c9bd23396ddec814d5af819,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023880,110241-25-3,Lucidenic acid H,Lucidenic acid H,lucidenic_acid_h,110241-25-3,110241253,C27H40O7,c27h40o7,ready,,14109387,,FWZRMYARQHUFQY-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_bbc334b723aaa9df,cmpcand_fefa6519e8b950ae,053b5857c7e372d0f22bb95d27a04cdf2a7a702c37246c6d47ce0ebde86a59a0,7a086cbcd2c0229902c248bb4fe00c26da45f5bea009468eab372d62f830f858,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023881,110241-27-5,Lucidenic acid I,Lucidenic acid I,lucidenic_acid_i,110241-27-5,110241275,C27H38O7,c27h38o7,ready,,14109378,,VJIIJXSVQOCMDZ-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_7c1655d579a20fea,cmpcand_39d6fe7739bf41b0,df4aefa70aab6f71e2926d79d8f02e23b89a4586cfe00c1c5efb6e787ab01b37,e862eb7529d6cf6af35b3bf96048a1fa868c27d259fa315adb9eb774f3e46f9f,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023882,110241-29-7,Lucidenic acid J,Lucidenic acid J,lucidenic_acid_j,110241-29-7,110241297,C27H38O8,c27h38o8,ready,,131751851,,HAVMVUFJSIMVDG-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_0097f278ebeffd76,cmpcand_245923f2584b774e,ccf87c6e8499d4ac03b7be14f607fd7228305f44cfca5d1418cefda27c466b52,59bb477a39c28174ba5a7b99c2b3181d4068d402727d1fe367dcb91a83a6becb,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023883,110241-31-1,Lucidenic acid K,Lucidenic acid K,lucidenic_acid_k,110241-31-1,110241311,C27H36O7,c27h36o7,ready,,131751879,,NCGJGPSWDDQPKM-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_26733b67f8d90a42,cmpcand_d43f60b188fbb5bb,076fdc2d8f5284d7c698c1b56263aa60d518778d59bad0ce8917fe8754701073,ecac42a0b78a99759f5f682f6b552be7c16951f15eb6138404aef1337310c583,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023885,110241-33-3,Lucidenic acid M,Lucidenic acid M,lucidenic_acid_m,110241-33-3,110241333,C27H42O6,c27h42o6,ready,,131751893,,DPRVTGUHOBXEIW-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_1ecf492ebc31ee3a,cmpcand_401b757730ffc67e,a5174a1c8153c673009fcc7cbf59b37552643992737348dbe782b4150470af1c,e46e11cbea71385b6eb9065d742a10f1ee5ece6b2d054fe520480914aa4f75a0,181,db80ff24-2d40-53cb-b3c8-ca93c541a328,C00003574,11024-24-1,Digitonin,Digitonin,digitonin,11024-24-1,11024241,C56H92O29,c56h92o29,ready,,,CHEMBL404811,UVYVLBIGDKGWPX-YCCXZQINSA-N,C[C@@H]1CC[C@@]2(OC1)O[C@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)C(O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,conflict,0.9900
cmpcandm_47d4cec80ffea5f7,cmpcand_775760ce85b015c7,9202e6428cd84322b355b06c47182de8c1f8b22e30ff8e1ec7fdc1853f10aaaa,0cb06bc5b9e6d41532470a22401f06fb7832c670124661fa2607dff6ca6ec91e,533,6a811452-0eb3-5bdf-8f21-fb79b6b73361,C00059166,110249-03-1,"3,7,11,15-Tetramethyl-1,3,6,10,14-hexadecapentaene","3,7,11,15-Tetramethyl-1,3,6,10,14-hexadecapentaene",371115tetramethyl1361014hexadecapentaene,110249-03-1,110249031,C20H32,c20h32,ready,,,CHEMBL1689085,DQSHCYDPVQKJSC-IAGGUBJBSA-N,C=C(C)[C@@H]1CC[C@]2(C)/C=C/[C@H](C)CC/C=C(\C)CC[C@@H]12,conflict,0.9600
cmpcandm_39f0892d5263c569,cmpcand_7a544f71fb9fe036,9511fbdacb0255dbbdc11f9f98a9a27d445aa13b25ec52ed404520cb95b3c38e,52a1af2a5436a8653fa3a6e2d4c51c066d2b78f55dbe7908d013d3e480a67f85,89,7f57093a-346a-5265-aed1-fa50040d7337,C00010269,11025-23-3,Calophyllic acid,Calophyllic acid,calophyllic_acid,11025-23-3,11025233,C25H24O6,c25h24o6,ready,,,CHEMBL134236,SSJOJPHKKKSPGS-ALRNZDJHSA-N,C[C@@H]1C(=O)c2c(O)c(/C(=C\C(=O)O)c3ccccc3)c3c(c2O[C@@H]1C)C=CC(C)(C)O3,conflict,0.9900
cmpcandm_c4c103b8f1192f21,cmpcand_8f396fcd88466801,8d43c1fc60bf2efaf4f892936f5766363d1c6a4221c0fb38b670a40820d75b49,b0724556b7b2da376ce402382cc7e7e535e5b04bb13a7f48d82a87a080ab963d,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023884,110267-45-3,Lucidenic acid L,Lucidenic acid L,lucidenic_acid_l,110267-45-3,110267453,C27H38O7,c27h38o7,ready,,124511657,,CVEGYVMAZQZPTH-KMHIRZPESA-N,,conflict,0.9900
cmpcandm_dbfb0fdbe4e0f896,cmpcand_56d386fd27e3de53,ad59d56a21730f5e7f14de4a8f869b214fb7f281ace945b0e464039dfbaff1d5,ae08fa42d300d1bd654458d7f6ec36d762b277e1b60d1a7de7565aec24ab2d9c,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00051570,110267-46-4,Methyl lucidenate L,Methyl lucidenate L,methyl_lucidenate_l,110267-46-4,110267464,C28H40O7,c28h40o7,ready,,,CHEMBL459488,NGQBPTCJUKNWJC-JKTDPEJKSA-N,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,conflict,0.9900
cmpcandm_adffa1f6eda409e3,cmpcand_f86c60fec640921a,03f961c3ee6c70606a9e156778a1742deaa8c28116e947849a859d10ac9c2b53,27eb09dcc2a421a1a5212b06dab3b704ff058126f3f0f08fd55fe7174bd09106,365,384a8fa5-2563-55d9-92d8-bf83d7683747,C00034092,110268-98-9,Oryzalexin D,Oryzalexin D,oryzalexin_d,110268-98-9,110268989,C20H32O2,c20h32o2,ready,,86289489,,HRWWBCRSPUEXDM-XTMWUNHTSA-N,,conflict,0.9900
cmpcandm_1052378a65374fe5,cmpcand_8c9422142b09b97d,32be639d1c07d1e1f741e54573e57e840ef9fbec722a2edca21b8d3c2f4789c8,bc585baff9ee64ea227a5beadcb07b228749724b5b99e59ee0b0da828e06b5b3,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00055954,110-27-0,1-Methylethyl tetradecanoate,1-Methylethyl tetradecanoate,1methylethyl_tetradecanoate,110-27-0,110270,C17H34O2,c17h34o2,ready,,,CHEMBL207602,AXISYYRBXTVTFY-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OC(C)C,conflict,0.9900
cmpcandm_c7a380f8fb757f40,cmpcand_8c9422142b09b97d,8f2791da1430703177a3f402314722a301a9653eb2db7f0e6897d564a87fef7c,8e3cc05a533b08bc9ded3e80d5ca8ce40a1c09f6fdd2e20918ed55de6306c55a,467,493a8c4b-3b61-511b-9d08-555347344dec,C00055954,110-27-0,1-Methylethyl tetradecanoate,1-Methylethyl tetradecanoate,1methylethyl_tetradecanoate,110-27-0,110270,C17H34O2,c17h34o2,ready,,,CHEMBL207602,AXISYYRBXTVTFY-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OC(C)C,conflict,0.9900
cmpcandm_e7191806adf6ac35,cmpcand_6d131862b271ad90,5d5c5cdab19e2cde44f3e7f5ae91941e28668a3f21c8d01b831c0ecf3b0d65dc,e3fdc93f052f6b3bc364b24e934e0c5a40a592bdfd7bc0af5f6e55519b066411,524,39b0f416-813e-574b-9bba-b17700bedfc0,C00003068,11027-63-7,Agnuside,Agnuside,agnuside,11027-63-7,11027637,C22H26O11,c22h26o11,ready,,,CHEMBL483223,GLACGTLACKLUJX-QNAXTHAFSA-N,O=C(OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12)c1ccc(O)cc1,conflict,0.9900
cmpcandm_9692666d5d06214a,cmpcand_6d131862b271ad90,c0f72b1ebe78702a09790b3f2c3eddb887319b1399fef92198b9f7d36126cd9d,7d8ba53e28acd43814a2a0cdda504828506422eb905002ae76eb407320f8632d,525,2772c6e1-69e9-5a24-9abc-33fd1944a2bf,C00003068,11027-63-7,Agnuside,Agnuside,agnuside,11027-63-7,11027637,C22H26O11,c22h26o11,ready,,,CHEMBL483223,GLACGTLACKLUJX-QNAXTHAFSA-N,O=C(OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12)c1ccc(O)cc1,conflict,0.9900
cmpcandm_e9c4a775f4fb9d6a,cmpcand_5f85f31aa1c06930,dc5ff3d60645ffa76ec0c5ae5dec8feadccf59d7a988cdc08c207c823898f1f6,9218c20bef931878e04574106f13a5b832cff6c77f36ab542a7022cc92cc8cb8,157,59015732-a77d-5cb8-9e12-fedf9538b23d,C00059167,11029-06-4,Elemene,Elemene,elemene,11029-06-4,11029064,C15H24,c15h24,ready,,12309449,,MXDMETWAEGIFOE-CABCVRRESA-N,,conflict,0.9900
cmpcandm_51a31303b9917ac7,cmpcand_85c12cd3e030253c,682415499f69fb367f478272ef941ea8bed28618b43b037f1595a46f2ab93f49,8ed3648c6f6d4f03f8132caa45242b3a322ef81ae6b8d6a4850648b914b6235a,61,6ce361f3-5493-50d8-976f-54699df3da9c,C00063650,11030-74-3,Nimbic acid,Nimbic acid,nimbic_acid,11030-74-3,11030743,C27H32O8,c27h32o8,ready,,25446,,LACLJUZVQWMXBS-VNQZPSTLSA-N,,conflict,0.9900
cmpcandm_404a0c66ef94669e,cmpcand_655d338503e6c8f4,f2b856e1555155cbd14f25acc5e56a8fc341742e50c81c6b111cf03e78f21ec0,16778a49808e932661216d128ec87f252045b9565066e731ade8369de1b1a43d,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023843,110311-47-2,Ganoderic acid M,Ganoderic acid M,ganoderic_acid_m,110311-47-2,110311472,C30H42O8,c30h42o8,ready,,133562447,,LCIUOVOXWPIXOR-HZMDMQKGSA-N,,conflict,0.9900
cmpcandm_d15424f2ba7c45b0,cmpcand_c557f360e14cdfc3,f1cba312af878e6dc7365bd11fc863da25e3a21bc8e193fb9edbe7632ce59023,534de0281d8c7be71d26b6a1160b816369284207b35220f158c38b774ead77be,172,e0f458e4-5fb7-501d-b992-b06f066c5d03,C00001533,110342-24-0,Cucumopine,Cucumopine,cucumopine,110342-24-0,110342240,C11H13N3O6,c11h13n3o6,ready,,441561,,XGCZNSAJOHDWQS-KGFZYKRKSA-N,,conflict,0.9900
cmpcandm_5ebe18e7550e3f2f,cmpcand_18bc7c68a1153ba8,781c24c4687f47af67d791bee9f134087770082eb5c948d381cbe8abbe725a2f,8feb5cd24a8847f2a098931c5c0f88f1a7ba876a0a1815cf54e5c489024eea8c,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00059168,110345-06-7,6-Deoxohomodolichosterone,6-Deoxohomodolichosterone,6deoxohomodolichosterone,110345-06-7,110345067,C29H50O4,c29h50o4,ready,,13870434,,GQSRIBUSVVSLSQ-FBCYGCLPSA-N,,conflict,0.9900
cmpcandm_77addb609933228f,cmpcand_cf537d2ff8cdf954,ff6c697a7bf5e903a63a31f0d814970f18db1015a98febb38647c0bbbbb7ddb3,4098aa08e8d5fde4cc4139b64123de2229968ebf8bfd717703fb5bbf625dc6ef,110,82633059-85b7-5cd5-a16a-442a54ac58fb,C00024612,11034-66-5,Vincoline,Vincoline,vincoline,11034-66-5,11034665,C21H24N2O4,c21h24n2o4,ready,,78358513,,YOQNZWXFGROKGY-FOSYVSQFSA-N,,conflict,0.9900
cmpcandm_9a24551e5da409e6,cmpcand_706c493ee3d942a3,611157827de538afbcd7f1254bcf174b11db0b46136731000c36c6df2d19a4dc,76a8bed97d8d666a8f65da86e9885e2ff77d05e9ab57223361eb83fda51dc4d2,54,96801dd1-e4f3-538e-84d6-092f1f2558f2,C00047268,1103683-91-5,Lespecyrtin B1,Lespecyrtin B1,lespecyrtin_b1,1103683-91-5,1103683915,C20H18O4,c20h18o4,ready,,,CHEMBL561912,RBLMKCOUXAFRRX-WEVVVXLNSA-N,C=C(C)C1Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,conflict,0.9900
cmpcandm_c79f67ca93a3f0c0,cmpcand_b3fc9b710575bd5f,d657e6a5dc929e5c46ce79fb370bc5b6c03d72ee2b62c9aef95f2babe24c484d,ca4904246e302c1c6c46410923e8fbeb9ef87d673b773ffb5894795a06d85c7c,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00035611,110-38-3,Ethyl decanoate,Ethyl decanoate,ethyl_decanoate,110-38-3,110383,C12H24O2,c12h24o2,ready,,,CHEMBL3184829,RGXWDWUGBIJHDO-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCC,conflict,0.9900
cmpcandm_cb5efa3b21ad418a,cmpcand_b3fc9b710575bd5f,dd07b0ce5d053dff494d640d44f8237a2808612af517167dfcef83ec26f22abb,6f18c33f01382dabdb8c44ee13f5edeb1828c02763421d8607294f654323ef2b,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00035611,110-38-3,Ethyl decanoate,Ethyl decanoate,ethyl_decanoate,110-38-3,110383,C12H24O2,c12h24o2,ready,,,CHEMBL3184829,RGXWDWUGBIJHDO-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCC,conflict,0.9900
cmpcandm_f18825eebccf730e,cmpcand_56d197783f432a2a,6b8491752da08c55f810772a5a651cb474ef4fca20816eba54fc92a8ff7b7abc,7c82b54ae69a5ba8e7cc8a07fcb5014af370d9c90f3498c7ae927a0abfc8a3df,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00024061,110414-79-4,Methyl ganoderate K,Methyl ganoderate K,methyl_ganoderate_k,110414-79-4,110414794,C31H44O7,c31h44o7,ready,,,CHEMBL1087439,UVKCTPQUWRXRPX-HFDOMTCZSA-N,COC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,conflict,0.9600
cmpcandm_1b47fa124d44526d,cmpcand_816473ef8dde9812,cb507695665571d51b61d8c5b0c3552e32177cdce64c127f7fdc19b9d674a6a7,7813bb10547a5270b4aed77239b8e37cfcac5dd08b30c3c7fc412e97f38c954d,411,d6b5780b-2e88-5490-a0d6-b85d9b58f11b,C00001603,11042-69-6,Portulacaxanthin I,Portulacaxanthin I,portulacaxanthin_i,11042-69-6,11042696,C14H16N2O7,c14h16n2o7,ready,,6325831,,GVARXLMKUDMZFN-MIMYLULJSA-N,,conflict,0.9900
cmpcandm_e39f1027e0850c8f,cmpcand_dce362f8b682344a,4a72851c1331e30d79b334cf3b1fd64902ab754e65b6e505974eee35282b9fbe,a5140d5a9bf91312a42f67558f83bebe1bab36c87b1d51ccffe9bfe16ca8a41c,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00035690,110-42-9,Methyl caprate,Methyl caprate,methyl_caprate,110-42-9,110429,C11H22O2,c11h22o2,ready,,,CHEMBL2137647,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,CCCCCCCCCC(=O)OC,conflict,0.9900
cmpcandm_76e128b00237e1cf,cmpcand_dce362f8b682344a,9dcfa3828eff78e6252c5ea80f1036b051ac390c1aa23efccee71da9b84cc0e9,2d4676f89d8d02e3c150388b732b89fe1134355dcc92dd4c759652176d679671,44,d1033b03-538e-5d47-90cd-78bf85e65b59,C00035690,110-42-9,Methyl caprate,Methyl caprate,methyl_caprate,110-42-9,110429,C11H22O2,c11h22o2,ready,,,CHEMBL2137647,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,CCCCCCCCCC(=O)OC,conflict,0.9900
cmpcandm_d92535b4c218f73c,cmpcand_ff34daba96fbbc5e,39aaa840bd703862935b5275fea8a4c0b6ec6da028589c24fc3b0ccc0c5ce389,64b5608047f794dbe988bcf4a161b0053d2b22e13203fb3b8400ce1e543b5f9c,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
cmpcandm_0541118f5e4b799c,cmpcand_ff34daba96fbbc5e,52f6c141d1a0f9fc905f5479094bb74f4b6c50c151a31f594cbf403012ccd544,f3fcd78b7596b3bc38e126244ed13fd6c4798987eb547bb057d067df40302854,414,b84d8af0-5c5a-5f21-954d-57b0f85c1ebb,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
cmpcandm_9a0e5e8eca2f17e0,cmpcand_ff34daba96fbbc5e,57c693b36373313715b734d67e9eca61bdb7f6fbb6d43c423aaf5299a8e05852,628717587ad208e691658eb5026b7eebeb108c9a74154081fec57f4630db39d5,138,b0a0c70f-340e-52bf-b3e5-69f51b35041a,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
cmpcandm_e528aee9864003bb,cmpcand_ff34daba96fbbc5e,588eb77a6e490e70fdc9e13b3f06cba664c7fcb9c54b3b47bbd04454acc663f5,6a19fd6a6b3b46d28661a8f3ceba0e877efb4114eb0c751f1c79f6642226f982,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
cmpcandm_7e6788fa8135ee61,cmpcand_ff34daba96fbbc5e,8595e902025557e6ba2c35f852c9ec20c702b743b55295d72fd55555f0056eca,89b6573cc91ec493daec0e21c65b9ee8eaa7baa1e91bd72eb8d8fa8f979ac8df,235,0187160f-7aa7-596a-bb72-ae602e1dfc96,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
cmpcandm_191bf0673898657e,cmpcand_ff34daba96fbbc5e,9373bbf6f0a3581ca01bcda6356648b7fad006998896957b9237c6c3d9de7dbb,8c0195fe6121579e23be08c4f58f22fa232a3521fb3eec2444d840c8f8329713,20,598ec78f-d280-5fcc-b8bb-c2acc0957374,C00001254,110-43-0,2-Heptanone,2-Heptanone,2heptanone,110-43-0,110430,C7H14O,c7h14o,ready,,,CHEMBL18893,CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,conflict,0.9900
